Pnum,Owner,Species,State.code,Closed,Clear.date,Suspected.predation,Lay.date,Expected.hatch.date,Hatch.date,Total.egg.weight,Num.eggs.weighed,Clutch.size,Num.chicks,Num.chicks.ringed,Num.dead.chicks,Num.fledglings,Mean.chick.weight,Father,Mother,Dead.ringed.chick.ids,Comments
20211P16,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,21/04/2021,15/05/2021,18/05/2021,3.2,3,12,11,11,0,11,10.67,NA,j215833,NA,"female ring starts witrh J, nothing on fp"
20211P17,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,19/04/2021,12/05/2021,NA,3.5,3,11,NA,0,0,0,NA,NA,NA,NA,"female not ringed, eggs cold"
20211P2,Keith Mc Mahon,b,6,TRUE,28/06/2021,NA,26/04/2021,20/05/2021,22/05/2021,3.2,3,12,11,11,0,11,10.2,NA,avl7967,NA,"fon unringed, nothing over faceplate"
20211P3,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211P4,Keith Mc Mahon,NA,6,TRUE,07/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,recorder
20211P5,Keith Mc Mahon,g,6,TRUE,28/06/2021,NA,05/05/2021,23/05/2021,24/05/2021,4.7,3,6,5,5,0,5,19.54,NA,tv44297,NA,"recorder, not hatched"
20211P6,Keith Mc Mahon,g,6,TRUE,07/06/2021,NA,18/04/2021,09/05/2021,16/05/2021,4.6,3,9,9,9,0,9,16.4,vz33661,vs84191,NA,"cold, look like they've been sat on but are cold"
20211P7,Keith Mc Mahon,g,6,TRUE,07/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,recorder
20211P8,Keith Mc Mahon,NA,6,TRUE,07/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211P9,Keith Mc Mahon,g,6,TRUE,07/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW61A,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW64,Keith Mc Mahon,NA,6,TRUE,07/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW65,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW66,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW67,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,21/04/2021,12/05/2021,NA,3.4,3,9,NA,0,0,0,NA,NA,NA,NA,"fon not ringed, eggs cold"
20211SW68,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,pair of bluti nearby both ringed
20211SW69,Keith Mc Mahon,NA,6,TRUE,07/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW70,Keith Mc Mahon,g,6,TRUE,07/06/2021,NA,21/04/2021,10/05/2021,15/05/2021,5.1,3,7,7,7,0,7,17.1,vz31906,vs84179,NA,fon no yn
20211SW71,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW72,Keith Mc Mahon,g,6,TRUE,27/05/2021,NA,28/04/2021,19/05/2021,22/05/2021,5,3,9,9,0,8,0,NA,NA,NA,NA,fon ring ends 00
20211SW73,Keith Mc Mahon,b,6,TRUE,28/06/2021,NA,21/04/2021,14/05/2021,19/05/2021,3.5,3,11,11,11,0,11,11.13,avl3086,abj6243,NA,"not hatched female abj…3, fon ringed"
20211SW74,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW75,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,20/04/2021,12/05/2021,17/05/2021,3.4,3,10,9,9,0,9,11.22,avl3046,avl3047,NA,NA
20211SW76,Keith Mc Mahon,g,6,TRUE,07/06/2021,NA,27/04/2021,16/05/2021,18/05/2021,4.7,3,7,7,7,0,7,18.21,vz33688,tr43320,NA,"not hatched, not hatched, not hatched"
20211SW77,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW78,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW79,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,18/04/2021,12/05/2021,12/05/2021,3,3,12,12,12,0,12,11.02,avl3033,avl6530,NA,not hatched fon
20211SW80,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,22/04/2021,15/05/2021,16/05/2021,3,3,11,11,11,0,11,11.52,afh2751,avl6704,NA,"fon unringed, not hatched, not hatched"
20211SW80A,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW81,Keith Mc Mahon,b,6,TRUE,28/06/2021,NA,01/06/2021,20/06/2021,10/06/2021,NA,NA,7,6,2,1,1,8.05,abj6253,afh4464,atr8015,NA
20211SW82,Keith Mc Mahon,g,6,TRUE,07/06/2021,NA,03/05/2021,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,"recorder, no eggs left, no eggs"
20211SW83,Keith Mc Mahon,g,6,TRUE,07/06/2021,NA,17/04/2021,07/05/2021,10/05/2021,5,3,8,5,1,0,1,12.5,NA,tr43323,NA,"fon ringed, not hatched, fon no yn, no sign of male"
20211SW84,Keith Mc Mahon,b,6,TRUE,20/06/2021,NA,22/05/2021,11/06/2021,06/06/2021,NA,NA,8,8,0,0,0,NA,afh4373,avl6159,NA,NA
20211SW84A,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW85,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,18/04/2021,13/05/2021,16/05/2021,3.6,3,13,13,13,0,13,10.63,NA,afh4482,NA,NA
20211SW86,Keith Mc Mahon,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211SW87,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,19/04/2021,11/05/2021,13/05/2021,3.1,3,10,10,10,0,10,11.05,s882526,avl3036,NA,"not hatched, fon"
20211SW88,Keith Mc Mahon,b,6,TRUE,28/06/2021,NA,23/04/2021,16/05/2021,19/05/2021,3.8,3,11,11,11,0,11,9.96,avl6154,j215848,NA,not hatched
20211SW89,Keith Mc Mahon,b,6,TRUE,07/06/2021,NA,22/04/2021,13/05/2021,13/05/2021,3.5,3,9,8,8,0,8,11.4,afh4373,z101401,NA,not hatched fon ringed
20211SW90,Keith Mc Mahon,g,6,TRUE,18/05/2021,NA,20/04/2021,NA,NA,5,3,4,NA,0,0,0,NA,NA,NA,NA,"faceplate off on visit, likely abandoned, abandoned"
20211W100,Sam Crofts,g,6,TRUE,17/06/2021,NA,16/04/2021,06/05/2021,06/05/2021,4.5,3,8,5,5,0,5,16.52,tl38410,tw41888,NA,NA
20211W101,Sam Crofts,b,6,TRUE,17/06/2021,NA,26/04/2021,16/05/2021,18/05/2021,3.4,3,8,8,8,0,8,11.04,afh5293,aep5892,NA,"female unringed, FON unringed, FON ringed"
20211W102,Sam Crofts,g,6,TRUE,17/06/2021,NA,19/04/2021,09/05/2021,11/05/2021,4.6,3,8,6,6,0,6,16.8,vz30533,vz29859,NA,"female ringed, FON ringed"
20211W103,Sam Crofts,NA,6,TRUE,21/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211W103A,Sam Crofts,b,6,TRUE,17/06/2021,NA,18/04/2021,10/05/2021,16/05/2021,2.8,3,10,10,6,0,6,10.57,atr4470,atr4471,NA,"uncovered, no PIT detected"
20211W104,Sam Crofts,g,6,TRUE,17/06/2021,NA,25/04/2021,12/05/2021,18/05/2021,4.4,3,5,4,3,0,3,18.1,ty68852,NA,NA,"uncovered, no PIT detected"
20211W105,Sam Crofts,b,6,TRUE,17/06/2021,NA,20/04/2021,09/05/2021,10/05/2021,3.8,3,8,8,8,0,8,11.46,atr4317,atr4318,NA,"FON, no PIT detected, FON"
20211W14,Sam Crofts,b,6,TRUE,17/06/2021,NA,11/05/2021,NA,NA,3.2,3,7,NA,0,0,0,NA,NA,NA,NA,"dead hornet, eggs are cold"
20211W15,Sam Crofts,b,6,TRUE,17/06/2021,NA,17/04/2021,10/05/2021,10/05/2021,3.4,3,12,10,10,0,10,11.01,afh5422,avl4902,NA,NA
20211W16,Sam Crofts,g,6,TRUE,17/06/2021,NA,18/04/2021,09/05/2021,NA,4.9,3,9,NA,0,0,0,NA,NA,NA,NA,"g alarm calling, eggs are cold, eggs are cold, eggs are cold"
20211W17,Sam Crofts,g,6,TRUE,17/06/2021,NA,23/04/2021,14/05/2021,13/05/2021,5.1,3,9,9,9,0,9,19.16,tw41879,tw41822,NA,FON ringed
20211W18,Sam Crofts,b,6,TRUE,17/06/2021,NA,18/04/2021,12/05/2021,17/05/2021,3.5,3,13,13,13,0,13,11.08,NA,afh4269,NA,FON
20211W19,Sam Crofts,NA,6,TRUE,17/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,dead bluti avl7694
20211W20,Sam Crofts,g,6,TRUE,17/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,greti alarm calling
20211W200,Sam Crofts,b,6,TRUE,17/06/2021,NA,14/04/2021,10/05/2021,18/05/2021,3.6,3,14,10,10,0,10,10.18,afh5092,abj6425,NA,"female ringed, FON ringed, FON"
20211W201,Sam Crofts,b,6,TRUE,17/06/2021,NA,18/04/2021,09/05/2021,13/05/2021,3.5,3,9,8,8,0,8,10.8,j215758,s882519,NA,"bluti alarm calling, uncovered, FON ringed"
20211W202,Sam Crofts,b,6,TRUE,17/06/2021,NA,20/04/2021,09/05/2021,12/05/2021,3.8,3,7,7,7,0,7,10.93,s883258,s883256,NA,"uncovered, FON ringed"
20211W203,Sam Crofts,b,6,TRUE,17/06/2021,NA,11/04/2021,05/05/2021,08/05/2021,3.1,3,12,12,12,0,12,9.63,avl6209,atr4226,NA,"FON, FON unringed no male detected"
20211W204,Sam Crofts,b,6,TRUE,17/06/2021,NA,18/04/2021,11/05/2021,13/05/2021,3.5,3,11,10,10,0,10,11.45,afh3621,NA,NA,"uncovered, FON"
20211W205,Sam Crofts,b,6,TRUE,17/06/2021,NA,13/04/2021,05/05/2021,12/05/2021,3.5,3,10,10,9,0,9,11.01,afh5051,afh3196,NA,"uncovered, FON ringed"
20211W206,Sam Crofts,b,6,TRUE,22/05/2021,NA,11/04/2021,03/05/2021,08/05/2021,2.7,3,10,10,0,2,0,NA,NA,atr4229,NA,"female unringed, chicks in poor condition no faceplating, no birds detected"
20211W207,Sam Crofts,b,6,TRUE,17/06/2021,NA,17/04/2021,07/05/2021,09/05/2021,3.1,3,8,6,6,0,6,10.78,abj6327,atr4260,NA,"1 ringed, 1 unringed, FON"
20211W208,Sam Crofts,b,6,TRUE,17/06/2021,NA,19/04/2021,10/05/2021,12/05/2021,3.9,3,9,9,9,0,9,11.43,abj6343,avl3978,NA,FON ringed
20211W209,Sam Crofts,b,6,TRUE,17/06/2021,NA,25/04/2021,15/05/2021,15/05/2021,2.9,3,8,6,6,0,6,11.05,NA,avl5184,NA,female ringed
20211W21,Sam Crofts,g,6,TRUE,17/06/2021,NA,23/04/2021,13/05/2021,16/05/2021,5,3,8,8,8,0,8,17.49,ty68817,vz31107,NA,"female ringed, FON ringed, 0110176fc4, FON"
20211W210,Sam Crofts,b,6,TRUE,17/06/2021,NA,08/04/2021,30/04/2021,03/05/2021,3.2,3,10,8,8,0,8,10.86,j215797,atr4201,NA,g singing
20211W211,Sam Crofts,b,6,TRUE,17/06/2021,NA,11/04/2021,04/05/2021,08/05/2021,4,3,11,11,10,0,10,11.79,abj6323,afh3717,NA,FON
20211W22,Sam Crofts,b,6,TRUE,17/06/2021,NA,14/04/2021,08/05/2021,08/05/2021,3.3,3,12,12,12,0,12,10.87,afh3698,atr4231,NA,chicks look cold
20211W23,Sam Crofts,g,6,TRUE,17/06/2021,NA,20/04/2021,11/05/2021,13/05/2021,5.4,3,9,8,8,0,8,18.86,ty68048,tw41819,NA,FON ringed
20211W24,Sam Crofts,b,6,TRUE,17/06/2021,NA,17/04/2021,09/05/2021,10/05/2021,3.6,3,10,10,10,0,10,11.44,atr4327,avl3691,NA,"uncovered, FON"
20211W25,Sam Crofts,g,6,TRUE,17/06/2021,NA,20/04/2021,08/05/2021,10/05/2021,5.1,3,6,4,4,0,4,16.25,NA,vz30524,NA,NA
20211W26,Sam Crofts,b,6,TRUE,17/06/2021,NA,15/04/2021,07/05/2021,06/05/2021,3.4,3,10,10,10,0,10,10.67,z626226,atr4217,NA,"female unringed, FON"
20211W27,Sam Crofts,b,6,TRUE,17/06/2021,NA,06/04/2021,28/04/2021,02/05/2021,3.5,3,10,10,10,0,10,10.98,afh3627,afh5319,NA,NA
20211W28,Sam Crofts,g,6,TRUE,17/06/2021,NA,20/04/2021,08/05/2021,12/05/2021,4.6,3,6,6,6,0,6,19.67,vz33691,ty69576,NA,"early guess but badger fur in box already, FON, FON ringed"
20211W29,Sam Crofts,g,6,TRUE,17/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211W31,Sam Crofts,b,6,TRUE,17/06/2021,NA,19/04/2021,12/05/2021,12/05/2021,3.2,3,11,11,11,1,10,10.43,atr4339,abj6287,atr4491,female ringed
20211W32,Sam Crofts,b,6,TRUE,17/06/2021,NA,13/04/2021,03/05/2021,06/05/2021,3.4,3,8,8,8,0,8,10.8,NA,atr4206,NA,"FON, no birds detected"
20211W33,Sam Crofts,b,6,TRUE,10/05/2021,NA,15/04/2021,10/05/2021,NA,3,3,13,NA,0,0,0,NA,NA,NA,NA,"bluti in and out of box, should be ns5"
20211W34,Sam Crofts,b,6,TRUE,17/06/2021,NA,16/04/2021,08/05/2021,10/05/2021,3.7,3,10,8,8,0,8,11.08,s883578,atr4269,NA,NA
20211W35,Sam Crofts,b,6,TRUE,27/05/2021,NA,22/04/2021,13/05/2021,13/05/2021,3.6,3,9,8,0,7,0,NA,NA,avl3596,NA,"bluti alarm calling, FON"
20211W36,Sam Crofts,g,6,TRUE,17/06/2021,NA,27/04/2021,17/05/2021,17/05/2021,5.1,3,8,8,8,1,7,15.38,NA,ty68824,ty68879,"greti alarm calling, both birds in box, female unringed, FON, No PIT detected"
20211W37,Sam Crofts,g,6,TRUE,17/06/2021,NA,05/04/2021,25/04/2021,01/05/2021,5.3,3,8,7,6,0,6,17.42,tr43332,ty69018,NA,NA
20211W38,Sam Crofts,b,6,TRUE,17/06/2021,NA,18/04/2021,11/05/2021,11/05/2021,3.3,3,11,9,9,0,9,10.54,abj6354,NA,NA,female ringed
20211W39,Sam Crofts,b,6,TRUE,17/06/2021,NA,27/04/2021,17/05/2021,17/05/2021,3.2,3,8,7,7,0,7,10.34,NA,atr4531,NA,"FON unringed, No PIT detected"
20211W40,Sam Crofts,g,6,TRUE,17/06/2021,NA,23/04/2021,15/05/2021,13/05/2021,4.7,3,10,7,7,0,7,18.86,vz31866,ty70242,NA,FON ringed
20211W41,Sam Crofts,b,6,TRUE,17/06/2021,NA,24/04/2021,14/05/2021,16/05/2021,3.2,3,8,6,6,0,6,11.12,NA,atr4481,NA,suspect female unringed
20211W42,Sam Crofts,g,6,TRUE,17/06/2021,NA,20/04/2021,09/05/2021,13/05/2021,5.2,3,7,4,3,0,3,15.57,NA,ty68762,NA,"alam calling, FON, FON, No PIT detected"
20211W43,Sam Crofts,g,6,TRUE,17/06/2021,NA,13/04/2021,03/05/2021,NA,4.3,3,8,NA,0,0,0,NA,NA,NA,NA,"eggs are cold, eggs are cold, eggs are cold"
20211W44,Sam Crofts,b,6,TRUE,17/06/2021,NA,28/04/2021,NA,NA,3.7,3,11,NA,0,0,0,NA,NA,NA,NA,"not sure, eggs uncovered, eggs are cold, eggs are cold"
20211W45,Sam Crofts,b,6,TRUE,17/06/2021,NA,09/04/2021,01/05/2021,04/05/2021,3.4,3,10,10,8,3,5,9.21,afh3986,aaj8740,"atr4240, atr4245, atr4246","FON, FON"
20211W46,Sam Crofts,b,6,TRUE,17/06/2021,NA,30/04/2021,NA,NA,3.4,3,10,NA,0,0,0,NA,NA,NA,NA,eggs are cold
20211W47,Sam Crofts,b,6,TRUE,17/06/2021,NA,15/04/2021,10/05/2021,12/05/2021,3.4,3,13,13,13,0,13,11.24,avl7669,and6273,NA,"uncovered, at leat one bird ringed, suspect male, FON"
20211W49,Sam Crofts,NA,6,TRUE,21/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211W50,Sam Crofts,b,6,TRUE,17/06/2021,NA,12/04/2021,02/05/2021,04/05/2021,3.5,3,8,8,8,0,8,11.58,atr4202,atr4203,NA,"g singing, female unringed, FON, FON unringed"
20211W51,Sam Crofts,g,6,TRUE,07/05/2021,NA,13/04/2021,NA,NA,NA,NA,3,NA,0,0,0,NA,NA,NA,NA,"eggs not weighed, one had no shell and one was hollow!"
20211W51A,Sam Crofts,b,6,TRUE,17/06/2021,NA,13/04/2021,06/05/2021,08/05/2021,3.5,3,11,11,11,0,11,11.34,atr4248,atr4230,NA,"FON, FON unringed, No PIT detected"
20211W52,Sam Crofts,b,6,TRUE,17/06/2021,NA,14/04/2021,07/05/2021,07/05/2021,3.5,3,11,11,11,0,11,11.29,avl3618,NA,NA,NA
20211W53,Sam Crofts,b,6,TRUE,17/06/2021,NA,10/04/2021,03/05/2021,05/05/2021,3.2,3,11,11,11,0,11,10.89,s882758,abj6321,NA,eggs uncovered
20211W54,Sam Crofts,b,6,TRUE,17/06/2021,NA,21/04/2021,10/05/2021,13/05/2021,3.3,3,7,7,7,0,7,11.77,abj6289,atr4393,NA,"FON unringed, FON"
20211W55,Sam Crofts,g,6,TRUE,17/06/2021,NA,15/04/2021,06/05/2021,08/05/2021,5,3,9,9,9,0,9,17.63,ty68720,vz33954,NA,FON
20211W56,Sam Crofts,g,6,TRUE,17/06/2021,NA,27/04/2021,12/05/2021,NA,NA,NA,3,NA,0,0,0,NA,NA,NA,NA,"Two broken eggs in box on arrival, female ringed, FON, suspect female is infertile. Eggs look strange, could have attempted at w51 as well"
20211W57,Sam Crofts,b,6,TRUE,17/06/2021,NA,19/04/2021,13/05/2021,13/05/2021,3.6,3,12,10,10,0,10,10.49,NA,avl3621,NA,"female ringed, FON ringed"
20211W58,Sam Crofts,b,6,TRUE,17/06/2021,NA,11/04/2021,01/05/2021,NA,3.3,3,8,NA,0,0,0,NA,NA,NA,NA,"FON, eggs are cold, eggs are cold, eggs are cold, eggs are cold"
20211W59,Sam Crofts,b,6,TRUE,22/05/2021,NA,20/04/2021,10/05/2021,10/05/2021,3.3,3,8,8,0,8,0,NA,NA,avl3711,NA,no tags detected
20211W60,Sam Crofts,b,6,TRUE,17/06/2021,NA,16/04/2021,NA,NA,3.5,3,11,NA,0,0,0,NA,NA,NA,NA,"egg looked small could be bluti!, uncovered, uncovered, uncovered, eggs are cold"
20211W61,Sam Crofts,b,6,TRUE,17/06/2021,NA,19/04/2021,14/05/2021,16/05/2021,3.3,3,13,13,13,0,13,11.36,afh5457,avl3559,NA,FON ringed
20211W62,Sam Crofts,g,6,TRUE,17/06/2021,NA,25/04/2021,16/05/2021,22/05/2021,5.5,3,9,7,6,0,6,18.7,NA,tr43214,NA,"FON ringed, FON ringed"
20211W63,Sam Crofts,b,6,TRUE,17/06/2021,NA,08/04/2021,30/04/2021,06/05/2021,3.5,3,10,9,9,0,9,10.93,afh3611,atr4205,NA,NA
20211W64,Sam Crofts,g,6,TRUE,17/06/2021,NA,22/04/2021,10/05/2021,09/05/2021,NA,NA,6,6,6,0,6,17.87,vs83969,tv44366,NA,FON ringed
20211W64A,Sam Crofts,g,6,TRUE,17/06/2021,NA,14/04/2021,03/05/2021,04/05/2021,5.6,3,7,7,7,0,7,16.84,vz29510,tl38985,NA,female ringed
20211W64B,Sam Crofts,b,6,TRUE,17/06/2021,NA,10/04/2021,03/05/2021,05/05/2021,3.3,3,11,9,8,0,8,11.06,z626670,kr81647,NA,"female ringed, female ringed, FON"
20211W65,Sam Crofts,b,6,TRUE,17/06/2021,NA,21/04/2021,11/05/2021,13/05/2021,3.2,3,8,7,7,0,7,11.86,abj6344,abj6363,NA,FON
20211W66,Sam Crofts,g,6,TRUE,17/06/2021,NA,19/04/2021,10/05/2021,10/05/2021,4.6,3,9,8,8,0,8,17.58,ty68741,vz30466,NA,NA
20211W67,Sam Crofts,g,6,TRUE,17/06/2021,NA,20/04/2021,10/05/2021,10/05/2021,5,3,8,8,8,0,8,18.15,ty68740,tr43364,NA,"greti alarm calling, FON female ringed"
20211W68,Sam Crofts,b,6,TRUE,26/05/2021,NA,20/04/2021,13/05/2021,12/05/2021,3.4,3,11,11,0,11,0,NA,afh3862,NA,NA,NA
20211W69,Sam Crofts,g,6,TRUE,17/06/2021,NA,07/04/2021,26/04/2021,04/05/2021,4.4,3,7,7,6,0,6,17.12,ty68701,tr42592,NA,"nest looks greti but smallish egg, FON, female ringed"
20211W71,Sam Crofts,NA,6,TRUE,21/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211W72,Sam Crofts,b,6,TRUE,17/06/2021,NA,12/04/2021,05/05/2021,06/05/2021,3.1,3,11,10,10,0,10,10.56,z626243,avl3505,NA,NA
20211W73,Sam Crofts,g,6,TRUE,17/06/2021,NA,29/04/2021,17/05/2021,19/05/2021,5.1,3,6,6,6,0,6,18.48,NA,tr43329,NA,FON
20211W74,Sam Crofts,g,6,TRUE,17/06/2021,NA,14/04/2021,05/05/2021,10/05/2021,4,3,9,8,6,0,6,14.6,vz30247,ty68173,NA,FON
20211W75,Sam Crofts,g,6,TRUE,17/06/2021,NA,16/04/2021,06/05/2021,09/05/2021,5.2,3,8,5,3,1,3,16.03,tl38562,tw77199,NA,FON ringed
20211W75A,Sam Crofts,NA,6,TRUE,21/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211W76,Sam Crofts,b,6,TRUE,17/06/2021,NA,20/04/2021,10/05/2021,12/05/2021,4.1,3,8,8,7,0,7,11.33,NA,j215535,NA,NA
20211W77,Sam Crofts,g,6,TRUE,17/06/2021,NA,17/04/2021,07/05/2021,09/05/2021,4.4,3,8,6,6,0,6,17.58,ty68001,te80782,NA,FON
20211W78,Sam Crofts,b,6,TRUE,24/05/2021,NA,19/04/2021,08/05/2021,13/05/2021,3.2,3,7,7,0,7,0,NA,abj6343,NA,NA,FON
20211W79,Sam Crofts,g,6,TRUE,17/06/2021,NA,13/04/2021,03/05/2021,05/05/2021,4,3,8,7,7,0,7,16.71,ty68197,ty68013,NA,"not sure if birds were at w80 or w79, borderline egg weight nests looks like greti, female ringed"
20211W80,Sam Crofts,g,6,TRUE,17/06/2021,NA,25/04/2021,14/05/2021,15/05/2021,5,3,7,7,7,0,7,18.87,tr43333,ts47681,NA,not sure if birds were at w80 or w79
20211W81,Sam Crofts,g,6,TRUE,17/06/2021,NA,19/04/2021,10/05/2021,10/05/2021,4.7,3,9,7,7,0,7,17.84,vz33280,vn85374,NA,female ringed
20211W83,Sam Crofts,b,6,TRUE,17/06/2021,NA,24/04/2021,17/05/2021,19/05/2021,3.1,3,11,10,10,0,10,10.56,abj6327,avl7606,NA,FON
20211W84,Sam Crofts,g,6,TRUE,21/05/2021,NA,16/04/2021,05/05/2021,10/05/2021,4.6,3,7,2,0,2,0,NA,NA,ty68161,NA,"greti alarm calling, laying rate <1, second egg greti, not weighed as suspect mixed species, FON, no tags detected"
20211W85,Sam Crofts,b,6,TRUE,17/06/2021,NA,13/04/2021,04/05/2021,06/05/2021,3.4,3,9,9,9,0,9,10.81,abj6324,atr4204,NA,FON
20211W87,Sam Crofts,g,6,TRUE,17/06/2021,NA,16/04/2021,04/05/2021,05/05/2021,5.4,3,6,6,6,0,6,17.62,NA,ty68708,NA,FON
20211W89,Sam Crofts,b,6,TRUE,17/06/2021,NA,22/04/2021,12/05/2021,13/05/2021,3.7,3,8,7,7,0,7,10.67,atr4394,atr4395,NA,"alarm calling, FON, No PIT detected"
20211W91,Sam Crofts,b,6,TRUE,17/06/2021,NA,18/04/2021,12/05/2021,16/05/2021,3.8,3,12,11,11,0,11,10.87,NA,abj6322,NA,"uncovered, FON"
20211W92,Sam Crofts,g,6,TRUE,17/06/2021,NA,11/04/2021,29/04/2021,02/05/2021,4.8,3,6,5,4,0,4,18.58,tl38696,tw41889,NA,"bluti alarm calling, uncovered incubation soon"
20211W93,Sam Crofts,b,6,TRUE,17/06/2021,NA,18/04/2021,10/05/2021,14/05/2021,3.5,3,10,8,8,1,8,10.56,j215743,and7364,NA,"Not sure about species G singing, could be using w96 or w93, FON"
20211W94,Sam Crofts,NA,6,TRUE,21/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20211W95,Sam Crofts,b,6,TRUE,22/05/2021,NA,12/04/2021,04/05/2021,08/05/2021,3.5,3,10,10,0,10,0,NA,avl3720,abj6342,NA,FON ringed
20211W96,Sam Crofts,g,6,TRUE,17/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"Not sure about species G singing, could be using w96 or w93"
20211W97,Sam Crofts,b,6,TRUE,17/06/2021,NA,06/04/2021,29/04/2021,07/05/2021,3.2,3,11,8,8,0,8,10.18,avl7515,afh5585,NA,FON
20211W98,Sam Crofts,g,6,TRUE,17/06/2021,NA,15/04/2021,05/05/2021,07/05/2021,4.5,3,8,7,6,1,6,15.22,ty69523,vz33678,NA,dead chick suspect single parent
20211W99,Sam Crofts,b,6,TRUE,24/06/2021,NA,NA,NA,25/05/2021,NA,NA,10,8,8,0,8,9.91,afh5293,j215752,NA,"bee in box, bee, bee"
20211W99A,Sam Crofts,g,6,TRUE,17/06/2021,NA,27/04/2021,13/05/2021,15/05/2021,5.5,3,4,4,4,0,4,18.17,vz31898,tr43335,NA,NA
20212CP1,Kristina,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20212CP10,Kristina,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20212CP100,Kristina,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20212CP101,Kristina,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20212CP102,Kristina,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20212CP103,Kristina,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
20212CP106,Kristina,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
